,wlcode
W09533,92
W02536,92
W09535,92
W09536,92
W02546,92
W09539,92
W02542,92
W09542,92
W02538,92
W11893,92
W02618,92
W02619,92
W16727,92
W02659,92
W02557,92
W02550,92
W11880,92
W02525,92
W11879,92
W02523,92
W02518,92
W11888,92
W02517,92
W16753,92
W16754,92
W16756,92
W11872,92
W02511,92
W02509,92
W02508,92
W11885,92
W11889,92
W09528,92
W09530,92
W02657,92
W02656,92
W16658,92
W09599,92
W16803,92
W02450,92
W09601,92
W09602,92
W16805,92
W16806,92
W02453,92
W02466,92
W09605,92
W16782,92
W11870,92
W11869,92
W16770,92
W11867,92
W11855,92
W02470,92
W09594,92
W16802,92
W16801,92
W09661,92
W02312,92
W02310,92
W09662,92
W09664,92
W09665,92
W02388,92
W02389,92
W02390,92
W02455,92
W02465,92
W02464,92
W02461,92
W09595,92
W09596,92
W09597,92
W09598,92
W02493,92
W11850,92
W02488,92
W11848,92
W16835,92
W09621,92
W02401,92
W09625,92
W02399,92
W16839,92
W02396,92
W02395,92
W02393,92
W02392,92
W02415,92
W09620,92
W16809,92
W02430,92
W02440,92
W16810,92
W00003,92
W16834,92
W16880,92
W11837,92
W16833,92
W16791,92
W02482,92
W11845,92
W02479,92
W02477,92
W09590,92
W09591,92
W02474,92
W02473,92
W02444,92
W09606,92
W16840,92
W02404,92
W16826,92
W16828,92
W09622,92
W16832,92
W02407,92
W02579,92
W02316,92
W02318,92
W02336,92
W02335,92
W02358,92
W16865,92
W09634,92
W09628,92
W16841,92
W02338,92
W16842,92
W02383,92
W09627,92
W02380,92
W16847,92
W16848,92
W11836,92
W09632,92
W16844,92
W16870,92
W11833,92
W02341,92
W16760,92
W16761,92
W09412,92
W11871,92
W09635,92
W02356,92
W02355,92
W09637,92
W09638,92
W11835,92
W16866,92
W16867,92
W02347,92
W11834,92
W09644,92
W02343,92
W02342,92
W16855,92
W16856,92
W02373,92
W09630,92
W02284,92
W09672,92
W09674,92
W16901,92
W02278,92
W02301,92
W16888,92
W09649,92
W02319,92
W02330,92
W16873,92
W16875,92
W16876,92
W09653,92
W09657,92
W09658,92
W09659,92
W16900,92
W09666,92
W02286,92
W16889,92
W09631,92
W02370,92
W02369,92
W16857,92
W02334,92
W02333,92
W16872,92
W02290,92
W02300,92
W02299,92
W02298,92
W09668,92
W16891,92
W16892,92
W09669,92
W09671,92
W02289,92
W16899,92
W09609,92
W16698,92
W02582,92
W00807,92
W00767,92
W00777,92
W00776,92
W17522,92
W00773,92
W17532,92
W11088,92
W00770,92
W00768,92
W11058,92
W17502,92
W00765,92
W17536,92
W00763,92
W00762,92
W00769,92
W00809,92
W00837,92
W00838,92
W10341,92
W00856,92
W00855,92
W17492,92
W00852,92
W17493,92
W00850,92
W17494,92
W00848,92
W10342,92
W00836,92
W11117,92
W17495,92
W00843,92
W00842,92
W17496,92
W00839,92
W00761,92
W00755,92
W11055,92
W17537,92
W00650,92
W11006,92
W00435,92
W00503,92
W10463,92
W10953,92
W00510,92
W17516,92
W10466,92
W00506,92
W00505,92
W00504,92
W00502,92
W00514,92
W17583,92
W00499,92
W00508,92
W17508,92
W11061,92
W00786,92
W00778,92
W17517,92
W00780,92
W00781,92
W00805,92
W00804,92
W11083,92
W10361,92
W11081,92
W00800,92
W10364,92
W00798,92
W00796,92
W00792,92
W00789,92
W11071,92
W00787,92
W00758,92
W10345,92
W00833,92
W00811,92
W00667,92
W00666,92
W00665,92
W17565,92
W00663,92
W00662,92
W00660,92
W00668,92
W00699,92
W00658,92
W00657,92
W00656,92
W00655,92
W00654,92
W11018,92
W11011,92
W00659,92
W11021,92
W00661,92
W10399,92
W00744,92
W00743,92
W17541,92
W00741,92
W00740,92
W11050,92
W17549,92
W10386,92
W17543,92
W11048,92
W00731,92
W10389,92
W17547,92
W00726,92
W00725,92
W00702,92
W00701,92
W00672,92
W00673,92
W00675,92
W11022,92
W00832,92
W00831,92
W17497,92
W00829,92
W11108,92
W17498,92
W00826,92
W00824,92
W00822,92
W00834,92
W10349,92
W17501,92
W00819,92
W00816,92
W00815,92
W00813,92
W11099,92
W00823,92
W17585,92
W11008,92
W11051,92
W00698,92
W00697,92
W10400,92
W00694,92
W00692,92
W00690,92
W00689,92
W00688,92
W00687,92
W10403,92
W00684,92
W00683,92
W00682,92
W00681,92
W00680,92
W10404,92
W00678,92
W00754,92
W00497,92
W17586,92
W00494,92
W00634,92
W00633,92
W00631,92
W17571,92
W10423,92
W00628,92
W00627,92
W00635,92
W00602,92
W00600,92
W00562,92
W00570,92
W00569,92
W00568,92
W00567,92
W10975,92
W00601,92
W00626,92
W17570,92
W17569,92
W00609,92
W00608,92
W00607,92
W00606,92
W10982,92
W00603,92
W00623,92
W00625,92
W17581,92
W00637,92
W00646,92
W00645,92
W10999,92
W00642,92
W00641,92
W17567,92
W10998,92
W00565,92
W00564,92
W10972,92
W00561,92
W00585,92
W10981,92
W17576,92
W00582,92
W17578,92
W00580,92
W10980,92
W00578,92
W10979,92
W17116,92
W17330,92
W09586,92
W02505,92
W02586,92
W02585,92
W09508,92
W16697,92
W17574,92
W00610,92
W00588,92
W00590,92
W00597,92
W10971,92
W00559,92
W10970,92
W10969,92
W17579,92
W00554,92
W00553,92
W17580,92
W00571,92
W00572,92
W00575,92
W10978,92
W00596,92
W10437,92
W10438,92
W00591,92
W00589,92
W09509,92
W00611,92
W10432,92
W00520,92
W00519,92
W10458,92
W17587,92
W00488,92
W00487,92
W00449,92
W00523,92
W17592,92
W00455,92
W00454,92
W00453,92
W00452,92
W00451,92
W10903,92
W00446,92
W10490,92
W10967,92
W00529,92
W00530,92
W10469,92
W00491,92
W10462,92
W00515,92
W00547,92
W00533,92
W00544,92
W00543,92
W00542,92
W00541,92
W00538,92
W00536,92
W00535,92
W00534,92
W00532,92
W00516,92
W00531,92
W10933,92
W00445,92
W00444,92
W00443,92
W00467,92
W10910,92
W00464,92
W10486,92
W00462,92
W00545,92
W00548,92
W00647,92
W17573,92
W00622,92
W17572,92
W10426,92
W00619,92
W10430,92
W00617,92
W00616,92
W00615,92
W00468,92
W00624,92
W00469,92
W10914,92
W10901,92
W00440,92
W10494,92
W00437,92
W10496,92
W00458,92
W00459,92
W10908,92
W00461,92
W10917,92
W00481,92
W00480,92
W00479,92
W00478,92
W10478,92
W00475,92
W00473,92
W00470,92
W00745,92
W02434,92
W02432,92
W09699,92
W02139,92
W16932,92
W17042,92
W09696,92
W17043,92
W17044,92
W11823,92
W09695,92
W09788,92
W16923,92
W02137,92
W11732,92
W09693,92
W09850,92
W02084,92
W02082,92
W02140,92
W09692,92
W11767,92
W17051,92
W02086,92
W09690,92
W17052,92
W09689,92
W09688,92
W01992,92
W02132,92
W09755,92
W01990,92
W17053,92
W09757,92
W09856,92
W09859,92
W02244,92
W01986,92
W02130,92
W17048,92
W09855,92
W16975,92
W11815,92
W11786,92
W09746,92
W02171,92
W02046,92
W09822,92
W09820,92
W09729,92
W16966,92
W17009,92
W02179,92
W16964,92
W02049,92
W02181,92
W11773,92
W02050,92
W17008,92
W02178,92
W02193,92
W09807,92
W17005,92
W09797,92
W09737,92
W11790,92
W09809,92
W09715,92
W02042,92
W02185,92
W09823,92
W02186,92
W16960,92
W11793,92
W09736,92
W09824,92
W11797,92
W11803,92
W09826,92
W11808,92
W09795,92
W02088,92
W11826,92
W16934,92
W02910,92
W11954,92
W09312,92
W09313,92
W09322,92
W09314,92
W09316,92
W09309,92
W02903,92
W09317,92
W09318,92
W09319,92
W09320,92
W16903,92
W07306,92
W09772,92
W16383,92
W02912,92
W11955,92
W16368,92
W02881,92
W02880,92
W02878,92
W11945,92
W09334,92
W11939,92
W09338,92
W09339,92
W02871,92
W16409,92
W09340,92
W02868,92
W09326,92
W09323,92
W02916,92
W16374,92
W09306,92
W11819,92
W09840,92
W09704,92
W16939,92
W02029,92
W09794,92
W02075,92
W02028,92
W02027,92
W09833,92
W17000,92
W16942,92
W02077,92
W11771,92
W17035,92
W02213,92
W02214,92
W11817,92
W09837,92
W16943,92
W16974,92
W11816,92
W11772,92
W17002,92
W11822,92
W09790,92
W16937,92
W02016,92
W17037,92
W09751,92
W16936,92
W16940,92
W02013,92
W02012,92
W11734,92
W09752,92
W09702,92
W02177,92
W11733,92
W09701,92
W02147,92
W02079,92
W09834,92
W02044,92
W09816,92
W09726,92
W09887,92
W09781,92
W11725,92
W17073,92
W09770,92
W17076,92
W17089,92
W09890,92
W01958,92
W01941,92
W09679,92
W09877,92
W17077,92
W02112,92
W17080,92
W11714,92
W09762,92
W02099,92
W09678,92
W11766,92
W02270,92
W11827,92
W09780,92
W09878,92
W02119,92
W09885,92
W17078,92
W02118,92
W09764,92
W02267,92
W02101,92
W11721,92
W11724,92
W09680,92
W02266,92
W17082,92
W17084,92
W11717,92
W17114,92
W16914,92
W11713,92
W09865,92
W09863,92
W09787,92
W11718,92
W16913,92
W17063,92
W09686,92
W09869,92
W17054,92
W01969,92
W02125,92
W17067,92
W09760,92
W02129,92
W09861,92
W09862,92
W01921,92
W02110,92
W16909,92
W09785,92
W11715,92
W11709,92
W17065,92
W17105,92
W09784,92
W16915,92
W17106,92
W02126,92
W09864,92
W02107,92
W02249,92
W09759,92
W09778,92
W02275,92
W17066,92
W09907,92
W09872,92
W09871,92
W09870,92
W02882,92
W01938,92
W09675,92
W11813,92
W02030,92
W09830,92
W16950,92
W09741,92
W09803,92
W02061,92
W09744,92
W09738,92
W09740,92
W16956,92
W02063,92
W02196,92
W02064,92
W16955,92
W16954,92
W09739,92
W02155,92
W02208,92
W09743,92
W09811,92
W02165,92
W02059,92
W09805,92
W09799,92
W02202,92
W16948,92
W09831,92
W02158,92
W09832,92
W09742,92
W16947,92
W09800,92
W02205,92
W02038,92
W16946,92
W16945,92
W02108,92
W02065,92
W02160,92
W02066,92
W11719,92
W02123,92
W09896,92
W09897,92
W02095,92
W17102,92
W17068,92
W16912,92
W02106,92
W09898,92
W09779,92
W02256,92
W11723,92
W17070,92
W16911,92
W02274,92
W09684,92
W17091,92
W02259,92
W02103,92
W02097,92
W09827,92
W09828,92
W16953,92
W02245,92
W16973,92
W02263,92
W09899,92
W01963,92
W09676,92
W09682,92
W02271,92
W09894,92
W09893,92
W17071,92
W17096,92
W16910,92
W17095,92
W17092,92
W09610,92
W16405,92
W11944,92
W09158,92
W12062,92
W03172,92
W03171,92
W12058,92
W03169,92
W12056,92
W03166,92
W03167,92
W03176,92
W03164,92
W12047,92
W03162,92
W03161,92
W12045,92
W03159,92
W12051,92
W03087,92
W03086,92
W16282,92
W11973,92
W03031,92
W03030,92
W09253,92
W03027,92
W03026,92
W09259,92
W16315,92
W09262,92
W09261,92
W03021,92
W03020,92
W03019,92
W03018,92
W16316,92
W16317,92
W03015,92
W03157,92
W09247,92
W12041,92
W03177,92
W03151,92
W11999,92
W09202,92
W12037,92
W09195,92
W09197,92
W09199,92
W03155,92
W03116,92
W03112,92
W09201,92
W09203,92
W03126,92
W03107,92
W09204,92
W03104,92
W03115,92
W12064,92
W09154,92
W03182,92
W03152,92
W03192,92
W16206,92
W03199,92
W09149,92
W03197,92
W03196,92
W16211,92
W09150,92
W16226,92
W03191,92
W09157,92
W16227,92
W09151,92
W09152,92
W03187,92
W09153,92
W03175,92
W11971,92
W16312,92
W03013,92
W09238,92
W16300,92
W09239,92
W03047,92
W16308,92
W11980,92
W03044,92
W03051,92
W09242,92
W11979,92
W09244,92
W03039,92
W03038,92
W09235,92
W03059,92
W03060,92
W03042,92
W03052,92
W03053,92
W03055,92
W11843,92
W09612,92
W16821,92
W16815,92
W09614,92
W16816,92
W16819,92
W09617,92
W09618,92
W11838,92
W02419,92
W09413,92
W02744,92
W16904,92
W16332,92
W11981,92
W03056,92
W03071,92
W11997,92
W03083,92
W03081,92
W03008,92
W03007,92
W03006,92
W03005,92
W09264,92
W16322,92
W03000,92
W11970,92
W11969,92
W11965,92
W02997,92
W16329,92
W16330,92
W11962,92
W16331,92
W09278,92
W03011,92
W03009,92
W03100,92
W03010,92
W03035,92
W16284,92
W16288,92
W03075,92
W11994,92
W03072,92
W03070,92
W03061,92
W11985,92
W09230,92
W11984,92
W09233,92
W03065,92
W16295,92
W11983,92
W03062,92
W09245,92
W11976,92
W03001,92
W03099,92
W12022,92
W03094,92
W09385,92
W09386,92
W16553,92
W09388,92
W16556,92
W09389,92
W16558,92
W02776,92
W09390,92
W09341,92
W02866,92
W02935,92
W02945,92
W02944,92
W09292,92
W09294,92
W11938,92
W02788,92
W09384,92
W02793,92
W02752,92
W09407,92
W09408,92
W02749,92
W02748,92
W02747,92
W09410,92
W09394,92
W09391,92
W09380,92
W16550,92
W09381,92
W16540,92
W16545,92
W02796,92
W16546,92
W09382,92
W11957,92
W09296,92
W16348,92
W02936,92
W09285,92
W02962,92
W02951,92
W02961,92
W09286,92
W09288,92
W16338,92
W09289,92
W16339,92
W09290,92
W09291,92
W02919,92
W09305,92
W02867,92
W09333,92
W16401,92
W02888,92
W09284,92
W16621,92
W16333,92
W02978,92
W09297,92
W02948,92
W09298,92
W16352,92
W09300,92
W09301,92
W16358,92
W16366,92
W02921,92
W02920,92
W02947,92
W02949,92
W09304,92
W02963,92
W02982,92
W02981,92
W02979,92
W02977,92
W09328,92
W09393,92
W09403,92
W09191,92
W16246,92
W11960,92
W09283,92
W09411,92
W02983,92
W02830,92
W03131,92
W09359,92
W16463,92
W02826,92
W09362,92
W11935,92
W09367,92
W09368,92
W09369,92
W09361,92
W03134,92
W03135,92
W09188,92
W12020,92
W03125,92
W09192,92
W16237,92
W09185,92
W03149,92
W03148,92
W09179,92
W12038,92
W09182,92
W09184,92
W03143,92
W03142,92
W03140,92
W16247,92
W03139,92
W16243,92
W09370,92
W09371,92
W16485,92
W02813,92
W09351,92
W02844,92
W09352,92
W09353,92
W11936,92
W09356,92
W02806,92
W09376,92
W02804,92
W09404,92
W16571,92
W02770,92
W16572,92
W09396,92
W09399,92
W16598,92
W09401,92
W02846,92
W09405,92
W02848,92
W16416,92
W09373,92
W02811,92
W16493,92
W09375,92
W02807,92
W02832,92
W02833,92
W09358,92
W09349,92
W02863,92
W16410,92
W16411,92
W02858,92
W09345,92
W02854,92
W02853,92
W09348,92
W09357,92
W06226,92
W00747,92
W10383,92
W00934,92
W00933,92
W11135,92
W00929,92
W00942,92
W10324,92
W00926,92
W00935,92
W00925,92
W00923,92
W17477,92
W00921,92
W00918,92
W17476,92
W11156,92
W17467,92
W00924,92
W11141,92
W00938,92
W00939,92
W01253,92
W01252,92
W11370,92
W01249,92
W17420,92
W01244,92
W01243,92
W01242,92
W01241,92
W17421,92
W11361,92
W17422,92
W01095,92
W11249,92
W01320,92
W00930,92
W11151,92
W17473,92
W11375,92
W17468,92
W11177,92
W00886,92
W17485,92
W00884,92
W00883,92
W00880,92
W00879,92
W00875,92
W00887,92
W10327,92
W00872,92
W11127,92
W17488,92
W00869,92
W17489,92
W11125,92
W00863,92
W00873,92
W00888,92
W17486,92
W11130,92
W10306,92
W11175,92
W11173,92
W17472,92
W11171,92
W00954,92
W00944,92
W11165,92
W00951,92
W11158,92
W17475,92
W00948,92
W00947,92
W11157,92
W00945,92
W00917,92
W17480,92
W17469,92
W10196,92
W17418,92
W01258,92
W01295,92
W17414,92
W01275,92
W01273,92
W10190,92
W11382,92
W17417,92
W11398,92
W10194,92
W11464,92
W01296,92
W11313,92
W11478,92
W01318,92
W10167,92
W01316,92
W01265,92
W01279,92
W11408,92
W01282,92
W01140,92
W01139,92
W01138,92
W17436,92
W17437,92
W11292,92
W01134,92
W10245,92
W17427,92
W10218,92
W01094,92
W01278,92
W01291,92
W11461,92
W11460,92
W11457,92
W11456,92
W01315,92
W17411,92
W01313,92
W01312,92
W01223,92
W17425,92
W01219,92
W01261,92
W01218,92
W11321,92
W01215,92
W01213,92
W01212,92
W10216,92
W01210,92
W01209,92
W01232,92
W01233,92
W01234,92
W11350,92
W11376,92
W01224,92
W00890,92
W01225,92
W01227,92
W11480,92
W11476,92
W01297,92
W01307,92
W01305,92
W01304,92
W01303,92
W01302,92
W01301,92
W11473,92
W11469,92
W01264,92
W01263,92
W01262,92
W11333,92
W17423,92
W01229,92
W01226,92
W00891,92
W10330,92
W00893,92
W11487,92
W11491,92
W17490,92
W17229,92
W17221,92
W17223,92
W17224,92
W10294,92
W17225,92
W09998,92
W17227,92
W17228,92
W11679,92
W01769,92
W17230,92
W11673,92
W11682,92
W00994,92
W00995,92
W00996,92
W00989,92
W00990,92
W00991,92
W17462,92
W01019,92
W11199,92
W01013,92
W11198,92
W01010,92
W01004,92
W11196,92
W01002,92
W17460,92
W01000,92
W10292,92
W10293,92
W00997,92
W11672,92
W10004,92
W11668,92
W11658,92
W17211,92
W17212,92
W17213,92
W17232,92
W10010,92
W11651,92
W01640,92
W10022,92
W10023,92
W10027,92
W17241,92
W10028,92
W10029,92
W10030,92
W10032,92
W10033,92
W17233,92
W17210,92
W00969,92
W01777,92
W01779,92
W17231,92
W10008,92
W09993,92
W17217,92
W01795,92
W01783,92
W17199,92
W01792,92
W01790,92
W17201,92
W01788,92
W09990,92
W09992,92
W17204,92
W17205,92
W17216,92
W17206,92
W17209,92
W01141,92
W00970,92
W00973,92
W01060,92
W01055,92
W01052,92
W01049,92
W01047,92
W01045,92
W01044,92
W10274,92
W01043,92
W01063,92
W10278,92
W10280,92
W01030,92
W11207,92
W01028,92
W01027,92
W11213,92
W01092,92
W00967,92
W00964,92
W00911,92
W00910,92
W00909,92
W00908,92
W17481,92
W00905,92
W00904,92
W00903,92
W00902,92
W00901,92
W00900,92
W00899,92
W10328,92
W00897,92
W17484,92
W00895,92
W00894,92
W17452,92
W17453,92
W01061,92
W01066,92
W11206,92
W01021,92
W00979,92
W17463,92
W11184,92
W00986,92
W10297,92
W00984,92
W00982,92
W00981,92
W00980,92
W00978,92
W01020,92
W00977,92
W17464,92
W00975,92
W17465,92
W01024,92
W00971,92
W01070,92
W01072,92
W00968,92
W01082,92
W10261,92
W01089,92
W01088,92
W01087,92
W01086,92
W11246,92
W01084,92
W17441,92
W01081,92
W01069,92
W01080,92
W01076,92
W01075,92
W01074,92
W01073,92
W11230,92
W01633,92
W01142,92
W01144,92
W05786,92
W07944,92
W12741,92
W12738,92
W05776,92
W12736,92
W07956,92
W12747,92
W05760,92
W07959,92
W05757,92
W05756,92
W12731,92
W07994,92
W07996,92
W07997,92
W05759,92
W12748,92
W05793,92
W07938,92
W07971,92
W12720,92
W07978,92
W05727,92
W07980,92
W07981,92
W12711,92
W05717,92
W12705,92
W07987,92
W07993,92
W05746,92
W05752,92
W07859,92
W07963,92
W05801,92
W05800,92
W12702,92
W05736,92
W08027,92
W12669,92
W12699,92
W08003,92
W08004,92
W08005,92
W08008,92
W05690,92
W05689,92
W12701,92
W08009,92
W05686,92
W08010,92
W08011,92
W12691,92
W12690,92
W08015,92
W08018,92
W12686,92
W05688,92
W05667,92
W05666,92
W12665,92
W08042,92
W05653,92
W05652,92
W05651,92
W12653,92
W12651,92
W12650,92
W08051,92
W08055,92
W08056,92
W08057,92
W08061,92
W08062,92
W12646,92
W08065,92
W12675,92
W05660,92
W05738,92
W05739,92
W07970,92
W06268,92
W07692,92
W06264,92
W07694,92
W06256,92
W07712,92
W07713,92
W07688,92
W12913,92
W06169,92
W06168,92
W06167,92
W06166,92
W07734,92
W07736,92
W06162,92
W12939,92
W07686,92
W06281,92
W06255,92
W06224,92
W12940,92
W07711,92
W06218,92
W06249,92
W06253,92
W06254,92
W12955,92
W06301,92
W12962,92
W12961,92
W12958,92
W12957,92
W07682,92
W07683,92
W06284,92
W06282,92
W07738,92
W06158,92
W07741,92
W06153,92
W06177,92
W06195,92
W07723,92
W06190,92
W07725,92
W07726,92
W12930,92
W06183,92
W12927,92
W07855,92
W12825,92
W05623,92
W07966,92
W05745,92
W05744,92
W05742,92
W05741,92
W07722,92
W05674,92
W07721,92
W06203,92
W07746,92
W07747,92
W06144,92
W06142,92
W07749,92
W12919,92
W12917,92
W06138,92
W06171,92
W07733,92
W06176,92
W06200,92
W06210,92
W12938,92
W06208,92
W07717,92
W12937,92
W12936,92
W05805,92
W07937,92
W12749,92
W01159,92
W01158,92
W01157,92
W01156,92
W01155,92
W01178,92
W11295,92
W10235,92
W01206,92
W01203,92
W01202,92
W01201,92
W01200,92
W10222,92
W11310,92
W01197,92
W01195,92
W01162,92
W01165,92
W01180,92
W07915,92
W05857,92
W12778,92
W07920,92
W09143,92
W03659,92
W09145,92
W01167,92
W01175,92
W01174,92
W01173,92
W01172,92
W01171,92
W01170,92
W01169,92
W01168,92
W01166,92
W01196,92
W01194,92
W01182,92
W10226,92
W01107,92
W01106,92
W01105,92
W11265,92
W01103,92
W01102,92
W01097,92
W01096,92
W10247,92
W01128,92
W01129,92
W01131,92
W17435,92
W01149,92
W01148,92
W01147,92
W10241,92
W01151,92
W05859,92
W01108,92
W01117,92
W11308,92
W10230,92
W01187,92
W10231,92
W01185,92
W01184,92
W01183,92
W17431,92
W01153,92
W01152,92
W17439,92
W01126,92
W01125,92
W01124,92
W01123,92
W01120,92
W11275,92
W17438,92
W01143,92
W05860,92
W05863,92
W05918,92
W07877,92
W07865,92
W07861,92
W12822,92
W05953,92
W05951,92
W07878,92
W05949,92
W05944,92
W05941,92
W07867,92
W05921,92
W07869,92
W12820,92
W05930,92
W05945,92
W05887,92
W12801,92
W05889,92
W05883,92
W07880,92
W05915,92
W07881,92
W05912,92
W07882,92
W05909,92
W05908,92
W07883,92
W07884,92
W07885,92
W12809,92
W05901,92
W05899,92
W05896,92
W05893,92
W05890,92
W12818,92
W05927,92
W07872,92
W07874,92
W05815,92
W05814,92
W05813,92
W05845,92
W05847,92
W12766,92
W05865,92
W05879,92
W07902,92
W07903,92
W12800,92
W12796,92
W12795,92
W12794,92
W12785,92
W05864,92
W05850,92
W12753,92
W05861,92
W05819,92
W05824,92
W12817,92
W07896,92
W07897,92
W12751,92
W07898,92
W07927,92
W05841,92
W05840,92
W05839,92
W12758,92
W05834,92
W05833,92
W12754,92
W05829,92
W05828,92
W05826,92
W05825,92
W05821,92
W00748,92
W01629,92
W01627,92
W00321,92
W10535,92
W00318,92
W00337,92
W10532,92
W17608,92
W00340,92
W00322,92
W00361,92
W00359,92
W00358,92
W00357,92
W10521,92
W00354,92
W00353,92
W00352,92
W00360,92
W17609,92
W00324,92
W00325,92
W10881,92
W00408,92
W00407,92
W10518,92
W17603,92
W17604,92
W10858,92
W00335,92
W00334,92
W00333,92
W10533,92
W00331,92
W00330,92
W00329,92
W00327,92
W17606,92
W00326,92
W00351,92
W00410,92
W00350,92
W00348,92
W00058,92
W17671,92
W17674,92
W00055,92
W00054,92
W00073,92
W17669,92
W00059,92
W00101,92
W00098,92
W00097,92
W00095,92
W00094,92
W00093,92
W00092,92
W00091,92
W00089,92
W00060,92
W00061,92
W10714,92
W00345,92
W00344,92
W00343,92
W10529,92
W10830,92
W10827,92
W17595,92
W10704,92
W00072,92
W17670,92
W00070,92
W00069,92
W00068,92
W00067,92
W10705,92
W00065,92
W00062,92
W00349,92
W00411,92
W00414,92
W00416,92
W17627,92
W00238,92
W00239,92
W10564,92
W10553,92
W00265,92
W00264,92
W17638,92
W10555,92
W00260,92
W00259,92
W10854,92
W10849,92
W17624,92
W00254,92
W00251,92
W00261,92
W10833,92
W00217,92
W17637,92
W00269,92
W00268,92
W10838,92
W10845,92
W10568,92
W00232,92
W10569,92
W10571,92
W00229,92
W10572,92
W17630,92
W00224,92
W10552,92
W17633,92
W17634,92
W00221,92
W17635,92
W00250,92
W10559,92
W00248,92
W17625,92
W10865,92
W00371,92
W00403,92
W00405,92
W10536,92
W00419,92
W17596,92
W00428,92
W17597,92
W00424,92
W00423,92
W00422,92
W00421,92
W00420,92
W00418,92
W00406,92
W00417,92
W17602,92
W00090,92
W00375,92
W00379,92
W10563,92
W10538,92
W17610,92
W17639,92
W10871,92
W00401,92
W17598,92
W00397,92
W00395,92
W17599,92
W00391,92
W00390,92
W17600,92
W00385,92
W00404,92
W00381,92
W10869,92
W10866,92
W10733,92
W00077,92
W00087,92
W00118,92
W17666,92
W00115,92
W10811,92
W00114,92
W10619,92
W17667,92
W00119,92
W00111,92
W00109,92
W00107,92
W00105,92
W17663,92
W00131,92
W10765,92
W00135,92
W00110,92
W10618,92
W17664,92
W00123,92
W00202,92
W00198,92
W17649,92
W10588,92
W10590,92
W00195,92
W00194,92
W17647,92
W00191,92
W00190,92
W10592,92
W00164,92
W17658,92
W10813,92
W00116,92
W00127,92
W00126,92
W00159,92
W00156,92
W00153,92
W00152,92
W00716,92
W00715,92
W00714,92
W00713,92
W11027,92
W17551,92
W10395,92
W00709,92
W00708,92
W10396,92
W00706,92
W11023,92
W00704,92
W00703,92
W00721,92
W17550,92
W00751,92
W00717,92
W17645,92
W11028,92
W00720,92
W00151,92
W17659,92
W17660,92
W00148,92
W00147,92
W00146,92
W00144,92
W00143,92
W00142,92
W17661,92
W00140,92
W00139,92
W17662,92
W10498,92
W10497,92
W00858,92
W00712,92
W00719,92
W10855,92
W00204,92
W10826,92
W10672,92
W00012,92
W00011,92
W00010,92
W00009,92
W10671,92
W00005,92
W00049,92
W10667,92
W17683,92
W00027,92
W00029,92
W17680,92
W00047,92
W00046,92
W00045,92
W00025,92
W00014,92
W10663,92
W00017,92
W00086,92
W10639,92
W17668,92
W00081,92
W00080,92
W10726,92
W10644,92
W00052,92
W10687,92
W00050,92
W10677,92
W10657,92
W10658,92
W10679,92
W10660,92
W00019,92
W00018,92
W00044,92
W10652,92
W00042,92
W00041,92
W00174,92
W00185,92
W00172,92
W00171,92
W00170,92
W17653,92
W10600,92
W17655,92
W17656,92
W17657,92
W10825,92
W17650,92
W00103,92
W10587,92
W00210,92
W00208,92
W17644,92
W00176,92
W00205,92
W10599,92
W00179,92
